Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_Amazon_login_001,Chrome 120.0.0.0,DDT_Amazon_login_001 test case is used in the test suite,,23-01-2024 20:32:40,23-01-2024 20:34:25,1m - 44.761s,PASSED
,,,,,,,
Test Cases/DataDrivenTesting/DDT_Amazon_login_001,Chrome 120.0.0.0,Data driven testing to login into Amazon website,,23-01-2024 20:32:40,23-01-2024 20:34:25,1m - 44.561s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,23-01-2024 20:32:41,23-01-2024 20:32:43,2.298s,PASSED
"navigateToUrl(""https://www.amazon.com/"")",Chrome 120.0.0.0,,,23-01-2024 20:32:43,23-01-2024 20:32:49,6.572s,PASSED
"click(findTestObject(""Object Repository/DDT_Amazon_Login_001_OR/Page_Amazon.com. Spend less. Smile more/span_Hello, sign in""))",Chrome 120.0.0.0,,,23-01-2024 20:32:49,23-01-2024 20:32:55,5.676s,PASSED
"setText(findTestObject(""Object Repository/DDT_Amazon_Login_001_OR/Page_Amazon Sign-In/input_email""), ""tirumala1643@gmail.com"")",Chrome 120.0.0.0,,,23-01-2024 20:32:55,23-01-2024 20:32:56,1.298s,PASSED
"click(findTestObject(""Object Repository/DDT_Amazon_Login_001_OR/Page_Amazon Sign-In/inputcontinue""))",Chrome 120.0.0.0,,,23-01-2024 20:32:56,23-01-2024 20:32:59,2.911s,PASSED
"setEncryptedText(findTestObject(""Object Repository/DDT_Amazon_Login_001_OR/Page_Amazon Sign-In/input_password""), ""zJunTcfE+7qVant9yaEiCw=="")",Chrome 120.0.0.0,,,23-01-2024 20:32:59,23-01-2024 20:33:00,0.568s,PASSED
"click(findTestObject(""Object Repository/DDT_Amazon_Login_001_OR/Page_Amazon Sign-In/inputsignInSubmit""))",Chrome 120.0.0.0,,,23-01-2024 20:33:00,23-01-2024 20:33:00,0.426s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,23-01-2024 20:33:00,23-01-2024 20:34:25,1m - 24.566s,PASSED
